uid,bid,stars
27710,6855,4
24115,9836,3
12940,8351,4
25384,5480,5
25200,1515,4
13802,900,3
9781,7426,5
32771,1370,5
5528,1099,5
6658,1634,3
15778,1987,5
9583,4828,5
25160,5232,3
14901,1165,4
7618,3368,5
24157,11868,5
34332,2676,4
19172,2338,2
3188,2981,3
23629,3210,3
8246,11386,4
28835,869,4
6491,4871,4
16763,12053,5
12239,9428,4
14713,4341,5
8268,8912,2
7674,175,3
6346,7817,5
14082,6769,4
20268,6471,4
19786,8049,5
17967,9315,5
41372,3785,2
18461,10546,4
27104,3367,5
5527,8064,4
18478,7725,3
31910,10231,2
3991,74,5
39085,3962,1
40668,2610,5
21210,111,4
28837,242,4
204,6002,4
6182,200,5
37081,2465,4
24934,4391,1
12239,10211,4
34207,1459,4
23147,11066,3
10628,1004,2
35136,7282,4
7019,5066,3
24035,8147,5
20080,1870,1
23453,10535,1
15096,719,5
2415,4575,4
10432,8143,2
38951,11738,4
31687,9325,5
18020,5579,4
22634,3405,4
32783,8000,4
25791,7102,5
8622,8221,2
19911,10603,2
36820,1631,5
30271,11601,5
35136,3718,3
12844,10914,2
34884,2814,5
14924,5292,5
30760,1421,5
31949,10081,5
10562,9183,2
10562,8455,5
5246,8126,4
32670,6856,3
13820,952,5
14089,9109,1
7674,10820,5
11094,2681,4
21413,4955,3
12089,8645,1
21930,9201,4
24475,10135,3
21337,487,5
16307,2363,3
5595,2341,5
27443,4910,5
38654,10324,5
12416,8415,5
13496,10207,2
3201,7487,4
30984,9958,5
36635,6057,5
30189,959,3
25893,2582,5
9232,6831,5
7478,526,5
2463,6063,3
5720,535,5
35136,2565,5
31105,6565,3
11305,488,5
13471,3726,1
21397,1690,4
16762,10461,4
12376,1240,5
21535,4966,5
39224,2196,4
22426,3930,3
12961,292,3
10397,7518,4
3625,981,4
27120,5317,4
35667,10294,5
27128,6981,5
20759,3401,1
15653,10876,4
16307,4101,5
23365,2674,3
3961,6055,4
21850,2993,4
25932,9996,5
39939,9500,5
14702,8259,5
30091,7331,5
5765,9183,2
23692,6667,5
10450,1041,4
13508,5283,4
23944,5257,5
6992,6242,5
10457,2423,5
34681,2357,3
38876,7058,4
6500,3873,5
8788,10420,3
19637,11859,5
16307,631,2
21314,10369,5
27139,6134,4
11024,3960,2
31718,1795,5
32682,10538,5
27673,3701,3
4845,5285,4
20120,8729,3
31156,4399,5
12188,4447,3
8751,511,5
34503,11652,5
29143,973,4
26071,5737,4
33516,4925,5
15118,1543,5
38473,2788,5
9045,2441,4
9046,6925,4
12239,2948,4
10892,6077,5
13067,8300,5
35184,7572,4
27524,5991,4
5884,9500,4
14207,2420,5
12450,3996,5
8050,10941,5
7020,524,2
20739,8544,4
19881,8343,4
26271,8687,1
12668,1576,5
7315,5579,3
18337,6868,3
8639,8215,4
19802,4165,5
4241,5996,5
16337,10001,5
30941,4689,5
20469,8091,3
25748,5787,3
29750,4342,5
31575,9023,3
27655,3146,5
12188,3584,5
17796,532,3
27068,11689,4
36133,8930,5
17654,195,4
13776,4999,1
10198,7867,4
17210,11340,5
15758,3486,3
14311,3180,4
12768,11777,4
10402,5826,5
33023,2723,1
27210,2435,5
12668,3212,5
13921,9191,5
20057,2217,4
31549,3115,4
17275,4259,5
36787,2380,1
23955,2461,5
13531,11861,1
7674,10931,3
39912,11002,4
20123,9638,5
14392,5045,5
24962,144,4
6453,4826,5
7011,4009,5
11109,10133,1
36107,10833,4
35474,2434,4
33646,8786,4
24916,5889,5
21952,392,3
14937,9224,1
12142,3390,4
26068,8572,5
16945,10375,5
10742,11995,5
37028,4785,5
37183,739,2
7764,9057,5
16578,6508,4
8127,8921,5
25814,4720,5
31291,8547,4
5555,8615,1
19358,7635,5
14869,971,5
26068,10762,2
31016,6396,4
15932,6622,3
14215,28,4
8766,9472,4
12773,3346,5
15205,5085,2
5708,1360,5
21489,2702,3
4660,3388,1
14293,130,4
9606,7358,5
6235,1219,4
7004,5430,3
6061,7890,4
5531,1103,4
10546,7529,3
16132,9939,5
16169,10250,5
10795,3790,2
15368,4220,4
12668,2756,4
38044,10634,5
22017,11374,4
26062,6494,4
5255,2030,5
6764,7774,4
16463,4593,5
38194,9879,3
27557,9369,4
38723,8868,5
30495,9422,5
6156,5384,3
40770,129,4
26196,10224,3
20157,3461,5
28197,3180,5
6989,1156,5
31003,11320,3
33516,2417,4
36125,4609,1
22030,7693,3
12803,11030,4
27557,10898,3
4878,5516,3
29329,3550,3
8384,3595,2
29439,9676,4
23147,4308,3
29193,2412,4
37926,3108,5
27988,2479,5
13830,122,3
13453,4742,5
1097,11618,5
40732,2371,4
41652,3263,4
39848,8920,5
7300,6372,5
38927,8448,3
39800,2479,4
6186,9230,4
23706,9136,4
18478,5094,4
3862,8605,5
16540,3352,5
23978,6336,5
6009,2870,5
12053,10846,3
30533,4015,4
5500,4274,5
37641,568,5
19910,5975,4
34282,11061,5
16831,10379,4
16140,11796,4
13730,5809,5
8622,7635,4
34672,10999,4
38036,4228,5
38514,11472,5
16539,1734,5
16307,3166,1
34413,7918,5
15653,7033,3
23038,10879,5
27399,9636,2
14207,1140,4
26234,3239,5
36529,3620,4
18379,2991,1
15332,1801,5
39027,1923,4
27072,2015,2
20340,1404,5
26689,5860,5
29499,11565,5
409,5130,5
37444,1190,1
2417,1820,5
23865,10053,3
31556,3206,3
15653,6925,5
24378,3653,5
17574,8902,4
31155,2969,4
9528,562,4
31531,2483,3
34684,11647,5
6777,11249,5
3961,8319,1
8221,2920,4
40739,2038,5
15334,2610,5
15964,11972,5
19801,11345,4
21737,4417,5
14926,6774,1
37026,1814,5
4377,5248,2
22174,11026,4
27130,11444,5
23165,11244,3
32447,4951,5
30276,8247,1
34555,8037,4
16822,896,2
38353,9220,4
6087,2157,4
9191,11933,5
3963,6334,5
20498,1726,1
38243,3849,3
25102,6238,4
36406,2629,1
21413,5161,5
18007,11883,5
23667,6696,2
28672,6260,5
15161,2744,5
4246,4342,5
1622,10294,5
13352,3272,4
8605,10764,3
38194,7025,4
38184,11540,5
17944,677,1
29218,5912,4
31217,9658,4
28027,190,5
22125,7225,4
20725,11643,4
28713,5648,4
1190,10824,5
22768,2675,1
33251,4479,4
36467,5165,5
31672,5412,4
28820,9572,4
7369,8891,5
12768,10122,5
16562,12030,5
13540,3603,5
30533,2640,4
6188,4059,5
23866,8788,3
20728,8585,5
21240,4529,4
32847,6089,2
10182,6769,2
32725,8640,3
22125,9616,4
21850,5678,4
9743,5715,2
25530,11279,5
13959,6001,2
6145,5492,5
7346,3400,5
21855,7890,4
17286,6005,2
4610,259,1
19447,12056,1
26159,9270,5
32429,8056,4
8855,8513,1
7766,9811,3
4727,3308,3
14799,8992,4
14937,8355,4
8108,11778,5
4167,6292,5
27988,658,4
4062,10679,5
6179,11364,5
3544,1713,4
17220,1170,1
31713,4885,4
18551,987,4
7011,4062,2
37493,7758,4
18645,2154,5
27910,844,2
9969,1432,5
10407,2387,4
4463,6938,5
35231,11549,4
3578,7080,5
5884,9639,4
14976,11619,5
39366,5752,5
13899,11151,3
31360,5079,5
12239,5778,4
12265,2416,4
27662,7605,3
4834,2640,4
10900,728,4
24937,2631,4
11924,9577,4
26383,5372,5
9615,6023,1
12265,11748,5
6235,8937,4
21850,1907,4
23810,2966,5
10870,2483,4
14003,5624,3
29657,8356,1
15136,1653,4
3705,10716,5
20847,2456,1
8769,8383,5
33380,7972,2
36374,5744,3
12656,6381,3
8591,7624,4
4878,5232,2
40850,11739,5
9936,4915,4
33955,2884,5
5969,7459,3
13776,2982,4
26872,1732,5
7710,5762,5
22363,11038,4
29425,7554,5
23914,8570,3
18756,9217,4
29583,839,5
17657,7412,5
12774,8963,5
31422,9959,4
13096,1808,5
36820,5057,2
35306,12008,3
3527,4170,2
15479,9550,3
5969,11161,4
36165,11329,3
34651,8355,3
12239,11018,5
36571,344,5
27120,679,4
6331,11114,2
5531,9414,5
23299,9099,4
10402,745,5
32771,9318,5
19520,9841,4
34904,784,5
2003,1897,1
5319,5508,4
7226,2437,4
23241,11342,3
21847,6480,3
14138,8668,5
22969,3805,5
12968,5908,1
21282,7938,5
18234,9298,5
12668,6089,4
33115,1303,5
9230,7174,5
27988,9827,4
10923,8173,2
18747,5590,5
25802,5293,5
23933,2395,1
35125,10659,2
27208,3915,5
701,11854,2
10246,4826,5
18028,8378,3
24282,5780,3
3527,4285,2
22957,3521,5
15994,10396,4
11518,3874,5
29485,1035,5
10839,7928,5
24446,7757,5
10863,596,1
33128,561,5
6034,1781,3
41272,10452,4
28693,8324,5
19993,8774,2
33979,9500,3
10562,340,5
16223,2968,2
1739,11018,5
18925,42,1
13263,19,4
5548,8894,5
36351,166,5
21315,8942,4
19495,5922,1
4680,8749,5
38194,6199,3
18022,6892,4
19176,3495,5
20531,4880,4
4270,8636,4
24005,4158,3
14369,1837,5
26097,11073,3
7781,8743,1
9760,6242,4
14289,10085,5
20742,10870,4
23054,1710,5
24701,10208,5
27208,10378,5
4610,964,4
24795,5958,4
37034,8164,5
29346,6261,5
16855,5551,5
36553,9918,3
17796,10870,2
25236,11783,4
7698,4038,5
14225,8011,2
38254,1929,4
12672,5415,5
36592,6139,3
29353,2080,5
26123,10674,5
4878,285,3
22125,7910,3
27208,9234,4
22346,11455,4
38986,3540,4
19786,12046,3
21240,2559,4
25239,11243,4
6036,2726,5
17945,4815,5
16152,3557,3
33618,1229,5
31274,990,4
12725,2165,5
7781,8371,5
10562,10110,2
25445,9306,4
8010,5579,5
12791,4033,5
37138,4114,4
4527,11199,3
14289,6892,4
34281,11652,5
30560,6367,4
8935,9699,3
16202,10392,5
7913,8986,5
38218,1362,5
31556,7368,3
8946,1318,3
29344,2796,4
15831,10574,5
22389,3368,5
17811,9115,4
27487,8224,4
32919,3968,4
26465,9907,5
31422,7990,4
18372,1557,4
26144,10044,4
8103,5020,4
41425,11219,5
5282,9726,2
37228,2364,5
12968,6736,2
26107,7033,4
37493,6925,5
26159,11777,4
6817,392,5
18168,5326,4
29507,2275,3
5969,6706,3
12725,4097,5
6742,11206,5
19520,9597,4
40249,831,5
20292,8585,5
39187,9029,5
19108,2334,4
26473,2403,5
20436,6942,5
8905,2588,2
12593,8356,3
6542,3333,5
21952,7115,5
16951,8756,5
31243,2797,1
15211,11256,4
25535,3961,5
16544,3862,5
12265,7903,3
16551,318,1
21959,10261,3
8155,11526,4
30471,7970,5
32514,9341,5
36107,7758,3
25067,8071,1
40268,813,5
17562,6845,5
13196,21,4
16243,7495,5
7010,8147,5
8701,1677,4
14042,7743,3
6347,11679,4
9535,1587,3
29124,3252,5
18478,4821,4
10979,3059,3
14870,1749,5
37447,5045,5
21896,11103,1
29329,5203,4
18478,10239,4
5481,4020,4
10246,2836,4
6055,9273,5
14207,2506,5
9517,11461,5
15780,3908,4
4614,8184,5
26159,9754,4
16223,10487,2
33228,5677,1
5527,4,5
11942,3298,5
40779,11201,5
36231,8544,3
14955,11758,5
39352,251,4
26590,4961,2
38243,5323,4
8233,8852,4
11569,4581,1
6491,8544,4
26933,4308,5
22222,11171,4
6028,8908,4
26828,10952,4
21260,7783,5
35341,8526,5
23200,1522,4
12114,6233,5
16635,10265,1
14215,3643,4
34069,8927,5
31274,3540,5
21482,2365,4
3682,7461,5
33414,5858,5
25662,10876,4
30495,8454,5
15746,2363,3
35204,10642,1
17541,2640,4
25032,11418,5
15859,11964,4
12361,4417,5
21850,11540,5
19065,2812,5
11949,9742,5
5969,7000,4
494,1870,5
13045,9308,4
20473,6257,2
35770,10658,1
24949,11963,3
5392,3814,5
30977,7099,4
21565,952,4
32919,10766,5
14098,7997,4
20561,7782,4
12920,4507,3
11305,7092,5
19992,8671,5
4878,6757,4
11169,593,4
2109,5766,5
32543,7337,5
35057,3327,3
11630,7874,2
16821,7077,4
6216,4567,4
35495,4494,5
21535,4516,2
14275,6862,5
40058,150,5
13343,5768,5
12239,5319,4
17063,11249,5
5808,4264,3
38876,8539,5
12239,9423,5
25447,4337,1
11051,11329,5
36196,11638,3
15653,11836,5
12396,11653,4
10228,5993,3
11081,3978,5
8259,6644,5
25814,7995,5
15069,10119,4
23135,7022,3
16595,6417,4
9732,7826,3
4259,10676,5
26801,10536,5
18028,6662,5
10744,2334,5
7828,3248,4
27701,9926,5
31418,8487,5
7837,3269,4
13929,11591,3
10541,10440,5
6351,5252,5
33109,3362,5
26144,1091,4
38798,7119,5
7674,2159,5
31053,7278,5
1567,392,4
7698,347,4
12309,9486,4
24962,3653,4
7366,11151,3
8622,4471,4
29680,3770,5
17796,11799,5
16381,4334,3
8005,10206,5
16389,8859,4
5169,5357,4
8221,8608,4
6461,2891,5
18234,1564,2
567,9502,2
11641,6723,5
9178,2931,5
18410,2854,5
10602,8932,4
34790,2682,3
7753,7302,4
19761,9372,2
12326,10816,5
25741,7883,1
13297,7713,1
13652,7845,5
11518,1841,5
5460,4032,1
36178,1513,4
23601,350,4
33618,4148,4
11440,4741,5
16764,4563,5
5304,2117,5
9767,11509,5
7656,4038,3
29759,1913,5
14215,3164,3
38194,7345,4
21923,10229,5
13468,8748,5
10847,5854,5
4026,5920,5
35660,1981,3
5598,161,4
6578,10771,5
10367,409,4
24070,8951,4
27459,11052,3
32824,4537,4
25664,609,5
6455,2513,5
12525,7020,3
41107,3105,5
9191,9728,4
22841,11773,3
32993,3557,1
19571,10130,1
31624,2220,4
3508,2509,5
35306,420,4
16308,11218,4
34415,5916,3
20505,10138,3
34543,3011,3
18407,11303,3
34686,4454,4
8155,10846,4
35915,10855,1
5556,2701,5
34427,11462,4
26877,9544,4
3941,3889,5
6061,4955,2
8749,7163,3
21489,7331,3
32543,5745,5
17654,3186,4
9037,10480,2
21431,10119,2
8664,2102,5
20539,10492,5
41171,5906,5
24557,3641,1
21368,5343,4
26429,9526,5
35545,3287,4
25453,8290,4
4432,11026,1
30780,11342,5
14804,2563,5
20480,11050,1
22024,5688,5
31997,8526,5
9390,3430,3
4761,3416,2
14138,6977,5
36610,8526,4
36640,4509,5
27988,3312,5
17915,6141,4
21397,8229,4
11440,8539,3
4084,11311,5
4546,4748,5
28243,2102,5
16134,2818,3
32543,2837,5
4499,7455,5
13808,8484,3
15185,2535,4
15429,11635,2
13152,11935,4
13630,11965,5
7710,11593,3
27616,1878,4
14065,6372,5
11063,7225,4
30759,5950,4
4517,467,3
4344,4088,3
34219,1156,5
7362,5854,2
27589,4614,5
36820,7579,5
31902,1188,1
6491,7317,1
33309,3486,5
12593,3146,2
27208,5238,5
8748,8197,3
29660,9737,1
36046,11047,3
33057,6149,5
7315,57,4
25384,1862,4
7565,2996,5
5811,1266,4
24919,11868,4
28334,100,1
6233,222,5
4025,1291,3
26813,8207,3
37926,915,5
21329,10199,3
26144,2393,3
31581,3638,4
5913,5479,2
27235,7029,4
36825,11371,1
38194,5798,4
4636,10851,3
19357,3229,4
23865,748,4
37805,11992,3
26112,599,3
5969,9552,4
14800,3346,5
23455,168,2
13881,4459,5
4878,2454,5
16408,9733,1
14274,11139,5
38579,6885,5
12803,7260,4
6036,4246,3
18785,5993,1
8615,1909,1
24857,4778,5
796,2771,5
25435,5222,2
15658,5288,1
40954,115,3
38617,9943,5
32340,8959,3
26144,9368,4
36883,10196,5
40069,5397,5
25239,9981,4
34403,5007,5
27443,10067,5
36515,8391,4
13822,3398,5
36456,11128,5
27443,5792,5
7837,523,2
30806,232,4
35545,10479,2
27396,11536,4
5989,4309,5
10082,2583,1
33341,4352,5
5619,6334,5
15043,8002,1
24701,5698,5
7255,9603,5
16668,10574,5
31105,8658,3
38280,3363,4
36318,1287,4
29660,10214,5
7950,7875,1
24857,4561,5
6444,10261,4
30763,4574,1
12359,1252,4
33358,5595,5
5884,10848,4
21857,6252,5
17249,1913,5
5518,10135,5
25912,8662,5
16938,7483,5
11942,9542,4
20824,9078,5
34790,11287,3
14360,8849,3
16513,2579,5
9476,5548,1
16066,8936,5
21240,11974,2
32208,11586,2
6979,1370,3
16959,6656,5
16013,881,5
36152,10074,3
30495,4331,4
32907,10716,2
13935,10814,4
6262,7161,5
36502,3388,5
11518,7369,5
36094,8746,3
34686,10039,4
3963,8964,5
22359,11522,1
19570,6999,2
11504,10094,1
9495,4325,5
27200,10560,1
8555,974,5
31559,7301,5
15211,5889,5
9699,4062,2
6138,9500,5
11510,6925,5
21431,7015,4
33127,2684,4
26244,11468,4
28674,10814,4
9688,3757,5
4150,8833,4
7656,970,4
37415,9629,4
11771,7749,1
9682,10700,5
12525,4513,5
8946,3052,2
19341,868,5
38194,3211,3
25828,5580,3
7189,8378,2
34346,276,5
4424,380,5
8213,10945,4
20120,5256,2
6315,168,4
35332,575,5
30191,8291,1
36107,387,5
33472,5630,4
3527,1856,2
21489,975,3
14492,10743,2
39939,3278,4
14609,4329,1
12471,11395,5
25287,3920,5
35344,3154,1
32394,5314,4
12656,3056,4
21533,11647,3
17825,392,3
18228,8642,1
9514,10789,2
19554,988,3
8042,7558,3
25944,4877,2
23291,10654,4
15069,1036,4
27097,4848,3
37623,8765,5
4219,9158,4
30533,2881,5
21850,9573,4
21257,915,3
32771,6232,3
7386,5686,5
16754,46,5
15993,11876,2
15986,11638,4
4878,127,3
8201,6703,3
20314,10241,3
18284,6678,5
5559,1051,5
17668,1215,3
24440,5288,1
20268,6897,4
4517,9771,3
28757,1268,4
23159,5890,4
21241,397,5
10967,6193,4
6188,11743,5
41019,3988,5
10679,11875,5
33147,8565,5
40557,6992,5
12573,1867,5
25813,10150,4
1323,9981,5
33570,6102,1
38463,11806,5
14608,11748,5
14215,1873,4
1981,8693,5
35555,7222,1
27662,5080,5
31274,9087,4
39085,8010,3
14870,839,4
11496,9801,3
13856,2705,5
28922,9044,4
26308,11976,5
13830,10191,4
4862,5881,3
7234,7869,5
12676,5067,4
29541,7132,5
34374,1658,4
27862,7749,5
29307,6622,4
28666,2235,1
19479,5400,4
25009,1170,4
35064,8402,5
36241,8002,4
33187,341,5
10746,9000,3
11081,6828,4
23149,453,4
677,5428,5
8069,1289,5
8246,1110,2
38970,11490,5
26159,5272,5
26144,5034,4
25730,901,5
10195,4983,3
11012,932,4
4270,3071,5
13257,7635,5
15441,5156,5
22989,7229,1
9352,9374,4
28365,8493,3
9482,1884,4
9104,873,5
20268,11773,4
12116,5714,5
40961,6494,3
25294,4253,3
4238,3368,5
14109,7926,5
24701,7562,4
4206,11440,2
19458,2157,5
35720,915,4
12478,4577,5
27910,9199,5
32173,317,1
13820,7092,4
16699,9654,1
6182,8564,5
28674,5163,4
18191,11411,5
27097,5418,3
39027,6881,3
11440,10646,4
19648,7002,5
13820,6522,4
38216,7008,3
13963,11154,2
41612,2247,4
36942,1391,5
16818,7312,5
9358,11799,1
39667,8142,5
18673,190,4
31274,2598,3
23957,5213,3
27675,7379,4
11225,397,5
13673,798,5
27065,2994,5
10997,11224,2
38564,10283,3
9016,2866,1
21685,7142,1
35699,12004,3
20406,2011,3
6962,3287,1
27094,1158,4
28402,9262,5
9046,8147,4
39551,6272,5
12326,2450,4
25305,5273,4
27848,3454,5
11305,4684,5
40929,4016,5
14011,8685,5
17841,8917,5
9469,7430,4
8935,3915,4
13168,287,5
26234,11201,5
24621,9946,5
33577,271,3
29613,4240,5
16731,11514,3
8259,6706,3
33109,6014,4
4122,4395,3
36003,1890,4
14215,8359,4
32543,4368,5
14138,11529,4
16818,10005,4
34584,4980,5
6832,9970,4
15670,10478,3
13881,3849,5
18478,5206,3
33057,718,5
24701,5181,5
5354,10136,4
3201,4069,2
29507,10879,3
16763,2622,5
12361,1156,3
23135,1682,5
25814,5668,4
12656,7845,4
15722,7510,5
40249,10924,5
18619,11073,3
13394,4023,2
35721,4325,1
30686,8359,4
39102,2729,5
5969,9955,4
24857,3956,5
36272,2362,5
8981,2676,2
12089,598,1
11209,6292,4
27677,8990,3
18750,8026,5
1130,11315,5
22125,599,4
21857,6890,5
37013,7022,3
23453,10598,3
36101,1093,4
35675,11544,5
11107,7330,5
5819,9956,1
22125,129,3
19441,4880,4
7919,11043,5
15211,4614,4
16223,10321,5
7266,11484,3
5969,9438,3
18478,11528,4
26789,10336,3
9915,9992,5
20057,1287,3
12888,123,5
19509,869,4
25642,2510,3
39958,9078,4
1549,5583,5
36108,10865,2
26159,3404,4
10886,1263,5
27930,6401,5
33628,9805,5
35123,1093,5
25791,6611,1
16035,6862,5
19016,11457,5
27658,11189,4
23847,9639,5
9045,5654,4
4488,10876,5
20120,2991,3
30382,11355,1
6254,313,3
31868,2061,5
38129,3953,5
15780,9765,5
30761,5791,5
16893,1538,4
34335,11263,5
14163,4451,5
6011,7680,4
7110,8364,5
10877,888,1
9387,3665,4
26234,10228,4
38585,3407,5
39912,2475,5
15230,1352,5
10907,4734,4
16718,324,3
11629,10602,5
12818,5855,5
33646,746,5
20483,8657,5
5402,7041,3
21884,5427,5
23952,9423,1
39190,5510,5
38994,5614,2
20067,3022,3
31559,2345,5
36882,6121,3
21061,11240,2
19752,8310,5
14439,3593,2
18673,4805,2
19520,11389,3
34363,9026,5
40546,3843,4
8057,5581,5
15446,8170,1
30611,7911,2
11905,11933,2
26473,11122,5
7611,7741,5
34153,3286,1
14121,3034,4
13562,9892,5
31070,11427,5
5102,3994,4
10562,10362,5
17099,5709,5
33628,4956,4
27988,11850,3
32765,9261,4
12336,1584,3
32427,6736,5
33986,10810,4
38078,714,5
31452,7000,5
24663,3002,5
20578,749,3
10508,8657,4
29348,3355,5
14248,3794,4
7710,6070,4
10651,135,5
34468,5372,5
5350,6372,4
16357,4894,4
13899,406,5
31019,6488,5
41202,2173,5
34915,1073,1
24320,10373,5
27991,4427,5
31390,10461,1
17907,9734,5
40882,3742,1
9434,6644,5
4899,5730,1
24070,9197,2
9389,3883,4
4870,8911,5
20639,8146,5
17387,3982,2
16226,5181,4
25054,6842,5
22584,9098,5
16226,3184,4
32447,10417,4
5811,7743,5
26390,4531,3
12803,7852,5
15504,5605,5
11669,9710,5
6450,5525,5
8057,387,5
15030,7168,5
40334,7411,4
4734,2497,5
32390,6058,4
23149,2717,5
24426,2475,5
25435,1931,3
20454,748,2
36351,3748,4
16174,538,3
28592,3170,1
27438,3540,5
9564,1855,1
6561,6830,4
33577,1889,4
35403,5529,4
2184,10051,2
14719,3501,4
36532,11646,4
36116,9991,5
40705,10082,5
23115,11505,4
35002,6892,1
3377,1921,2
21592,4266,5
19704,11584,4
41202,9730,4
28672,2813,5
16463,5738,4
34835,7163,5
37437,8367,5
31197,1959,3
10562,7633,3
33462,7981,2
19786,7317,5
16960,3040,5
5677,2974,5
10202,11483,4
23453,9889,4
7576,484,2
5983,8026,5
5720,2125,4
18057,2244,5
22024,7954,3
3889,7386,5
41599,7640,4
9037,11534,5
4925,468,5
25200,9611,3
41690,1475,3
7039,1284,5
11447,4344,3
40439,8773,3
33768,8376,1
8178,2141,5
29507,7996,4
10979,7815,3
23550,8529,5
14681,6754,5
16140,8315,1
10492,1159,5
14262,11680,4
4120,7756,3
3795,10369,5
6455,1686,5
40320,7139,1
18971,6193,1
36860,1287,1
27808,10913,5
7674,10095,2
29151,5436,5
27983,3115,4
22216,11638,5
5282,2217,5
3433,11924,3
11175,8032,5
16278,11913,4
23147,3699,4
4025,9710,4
30185,9456,5
30533,9801,4
15819,428,4
2009,2637,5
16329,1121,5
20049,9714,5
22093,3725,5
14889,7788,5
26801,6445,2
20120,3146,4
1046,11171,2
30865,9521,2
16169,2673,2
12383,9471,5
7707,5044,4
31260,9831,4
23317,9903,4
29123,5624,5
19646,6627,5
16622,2983,5
33477,2860,5
10304,4396,3
23059,6332,2
10664,4932,3
7319,3234,4
13110,4055,4
25939,10925,1
26027,11045,4
16307,8448,5
27658,4416,4
40069,5331,4
14910,2634,4
26190,2450,4
16803,2080,3
20057,8526,5
25798,11081,3
27139,3787,4
5528,11840,5
24123,1128,1
23065,11627,3
20174,7980,5
36292,10261,4
14716,7980,5
21984,11793,5
6103,7640,5
11319,6779,4
28706,8830,5
11107,318,5
8771,6488,5
16498,10200,5
7189,4980,5
9387,3368,4
10210,7139,3
12656,10099,5
38166,11211,5
23646,5654,4
4866,6685,1
41589,238,2
38418,2029,4
9192,11591,2
38431,4283,5
18673,7262,4
11572,2455,1
28465,4438,4
15858,11626,4
11918,2440,5
23543,3546,5
21364,11802,5
16350,2720,4
15808,5738,3
36046,4262,5
2415,12024,4
12347,11148,5
11960,7091,1
29037,5492,5
33341,5303,5
20244,832,2
22363,5475,2
11139,5886,5
13920,2902,3
13022,5992,5
40976,11459,5
31433,1082,5
5182,6618,4
34396,5722,2
38656,2538,3
23139,784,5
3376,3965,5
19629,10618,5
34142,3248,5
30483,9000,5
25668,12058,5
38810,2538,2
12768,659,4
15577,11729,5
21103,4156,5
13208,1529,4
20539,7721,2
9104,11748,3
9744,1063,1
32427,5763,1
4378,10099,5
34336,9918,2
12972,9552,5
36178,1913,5
21420,3978,5
27235,9223,4
29740,4184,1
22089,4201,1
8991,4472,5
19441,8330,5
38026,4253,4
19378,2475,5
23811,10538,5
16174,2110,3
19819,539,5
14445,2927,2
29846,7919,3
7409,5860,5
4815,9026,3
14162,2434,3
22157,7338,3
6009,4345,5
11433,8602,1
12809,5101,4
23418,8959,5
22543,10772,5
23689,3893,5
23818,2993,5
21930,6892,4
38064,5493,5
23881,3197,3
15887,1753,5
6188,7391,5
7019,7052,5
21298,6371,4
20120,2395,4
10250,5457,5
27407,909,1
32927,8919,4
12823,7037,5
23818,11858,5
9417,7996,5
24600,3943,5
38194,6251,5
26159,9646,2
26320,11505,2
12304,4820,4
30100,5570,4
5769,8646,3
30656,11231,5
16364,3259,2
4205,7238,2
4270,8382,4
36567,6026,5
20314,7393,2
31682,7319,4
9434,7010,4
20122,9718,5
33367,8247,5
35570,2737,1
40961,7957,2
11983,9428,3
27399,4572,5
10633,7089,5
22004,8217,4
38955,6667,5
19674,3710,5
30465,1669,5
36529,3227,5
7376,7815,1
18082,2668,5
13450,9674,5
14812,10104,5
5275,10106,5
4343,11461,5
8967,6093,5
21841,2999,4
27727,7293,1
21533,2920,2
36351,3267,4
37031,4839,1
21850,2347,4
16382,782,5
26035,9911,4
22125,8078,4
6976,1161,2
19744,4516,4
37138,3407,3
38675,6219,5
9456,185,5
10101,2028,1
34634,9763,5
19414,5398,4
18478,7546,4
27708,6145,2
13953,6661,4
16134,328,5
23200,3848,2
33121,8426,3
14068,4946,5
36152,8397,3
29215,4944,3
20958,1245,5
25893,1425,3
21282,9253,5
29064,10294,2
16050,6394,5
27208,11176,4
30786,960,4
32829,11426,5
10402,358,4
25239,4828,4
36680,9326,4
38784,1776,5
17647,6626,4
34555,11817,5
39670,11416,4
16806,8408,5
36466,3533,4
18593,8649,1
38951,8157,5
31624,1061,3
26867,1682,5
13776,2172,2
31320,8702,5
20194,3368,5
19922,10313,5
20381,11207,5
21282,879,5
4463,1000,4
38955,7397,5
12001,3821,4
21542,456,5
8683,472,5
19342,5889,4
21999,11956,3
20120,7539,3
19761,3301,3
25188,10562,5
3564,6529,5
22030,8060,4
15322,335,3
33109,693,5
15436,10977,4
9146,7513,5
25664,3868,5
20120,1644,3
38318,2630,1
40211,3659,1
